87959552,87960063,DE
87960064,87960575,GB
87960576,87962623,US
87962624,87963391,CZ
87963392,87963647,PL
87963648,87964671,US
87964672,87965183,CZ
87965184,87965695,GB
87965696,87967743,DE
87967744,87969791,IT
87969792,87970303,US
87970304,87970815,IM
87970816,87971071,GG
87971072,87971327,IM
87971328,87971583,MT
87971584,87971839,IM
87971840,87972863,IE
87972864,87973375,GI
87973376,87973887,GB
87973888,87981567,DE
87981568,87982079,TR
87982080,87988223,IQ
87988224,87988479,RU
87988480,87988991,US
87988992,87989247,RU
87989248,87989503,US
87989504,87989759,RU
87989760,87990271,US
87990272,88014847,IR
88014848,88015103,DE
88015104,88016895,LY
88016896,88018943,IR
88018944,88020991,GB
88020992,88023039,FR
88023040,88031231,DE
88031232,88047615,KZ
88047616,88049663,RU
88049664,88051711,IT
88051712,88053759,GB
88053760,88055807,RU
88055808,88057855,AM
88057856,88059903,IT
88059904,88061951,DE
88061952,88063999,PL
88064000,88080383,HU
88080384,88604671,GB
88604672,88866815,IR
88866816,88932351,KZ
88932352,88940543,RU
88940544,88948735,GB
88948736,88965119,IT
88965120,88997887,AM
88997888,89063423,IR
89063424,89079807,GB
89079808,89081343,NL
89081344,89081599,GB
89081600,89096191,NL
89096192,89128959,RU
89128960,89260031,GB
89260032,89325567,SA
89325568,89327615,NL
89327616,89329663,GB
89329664,89331711,UA
89331712,89333759,DK
89333760,89337855,RO
89337856,89339903,ES
89339904,89341951,FI
89341952,89350143,ES
89350144,89352191,GB
89352192,89354239,IT
89354240,89356287,AE
89356288,89358335,IT
89358336,89374719,DE
89374720,89382911,GB
89382912,89384959,NO
89384960,89387007,FR
89387008,89391103,IE
89391104,90439679,IT
90439680,90456063,DE
90456064,90472447,RU
90472448,90476543,DE
90476544,90478591,FR
90478592,90480639,VG
90480640,90482687,YE
90482688,90484735,GB
90484736,90488831,NO
90488832,90497023,BY
90497024,90499071,NL
90499072,90501119,IT
90501120,90502143,LB
90502144,90503167,RU
90503168,90505215,IL
90505216,90515455,RU
90515456,90515711,NL
90515712,90516479,RU
90516480,90516735,BE
90516736,90516991,RO
90516992,90517503,FR
90517504,90518527,RU
90518528,90520575,KZ
90520576,90528767,RU
90528768,90532863,NL
90532864,90533119,IN
90533120,90533375,DE
90533376,90533631,NL
90533632,90533887,GB
90533888,90537983,EE
90537984,90540031,RU
90540032,90544127,GB
90544128,90546175,RU
90546176,90548223,DE
90548224,90550271,GB
90550272,90554367,EE
90554368,90570751,RU
90570752,90578943,IT
90583040,90587135,CZ
90587136,90589183,PL
90589184,90589439,US
90589440,90589951,RE
90589952,90590207,FR
90590208,90590719,GP
90590720,90590975,MQ
90590976,90591231,US
90591232,90595327,GB
90595328,90603519,PS
90603520,90605567,ES
90605568,90607615,NL
90607616,90609663,CH
90609664,90611711,RU
90611712,90613759,DE
90613760,90615807,GB
90615808,90617855,BA
90617856,90619903,GB
90619904,90636287,IL
90636288,90701823,DK
90701824,90705919,CY
90705920,90707967,CZ
90707968,90710015,IT
90710016,90718207,UA
90718208,90718719,DE
90718720,90719231,FR
90719232,90719487,AT
90719488,90719999,SE
90720000,90720255,GB
90720256,90721279,TR
90721280,90722303,DE
90722304,90724351,FI
90724352,90726399,CH
90726400,90728447,FR
90728448,90730495,DE
90730496,90734591,NL
90734592,90736639,SY
90736640,90738687,NL
90738688,90742271,DE
90742272,90742783,RO
90742784,90750975,BG
90750976,90753023,FR
90753024,90755071,RU
90755072,90757119,IR
90757120,90759167,AT
90759168,90761215,NL
90761216,90763263,KZ
90763264,90763519,IL
90763520,90764031,US
90764032,90764287,IL
90764288,90765055,US
90765056,90765311,IL
90765312,90767359,PL
90767360,90832895,UA
90832896,90898431,IR
90898432,90963967,AE
90963968,91226111,SA
91226112,92274687,IR
92274688,92536831,RU
92536832,92569599,NL
92569600,92585983,AT
92585984,92602367,SA
92602368,92604415,BA
92604416,92606463,PL
92606464,92608511,GB
92608512,92610559,PS
92610560,92612607,CH
92612608,92614655,GB
